attn_loss,bag_loss,batch,buffer_size,epoch,inst_loss,logits_loss,loss,n_patches_in_buffer,step,train_loss_epoch,val_acc_epoch,val_loss_epoch
,1.7554068565368652,0,,0,1.1570481061935425,,1.5758992433547974,,0,,,
3.0957162380218506e-05,1.7506189346313477,0,,0,1.1918748617172241,2.9802322387695312e-06,1.5830296277999878,,1,,,
,1.7193093299865723,1,,0,1.1663485765457153,,1.5534210205078125,,2,,,
,1.8199422359466553,2,,0,1.0933862924575806,,1.601975440979004,,3,,,
,1.7784125804901123,3,,0,1.1293468475341797,,1.5836927890777588,,4,,,
,1.798606276512146,4,,0,1.0702985525131226,,1.5801138877868652,,5,,,
,1.7636774778366089,5,,0,1.1195811033248901,,1.5704485177993774,,6,,,
,1.66219961643219,6,,0,1.1403065919876099,,1.505631685256958,,7,,,
,1.7095822095870972,7,,0,1.1038378477096558,,1.527858853340149,,8,,,
,1.6793336868286133,8,,0,1.1115514039993286,,1.508998990058899,,9,,,
,1.6379759311676025,9,,0,1.0544536113739014,,1.4629192352294922,,10,,,
,1.6928112506866455,10,,0,1.010841965675354,,1.488220453262329,,11,,,
,,,,0,,,,,12,1.5451841354370117,0.4545454680919647,1.4753719568252563
,1.6850347518920898,0,,1,1.1169503927230835,,1.514609456062317,,13,,,
5.689263343811035e-05,1.7449060678482056,0,,1,1.1340539455413818,0.0013196468353271484,1.5630269050598145,,14,,,
,1.601035714149475,1,,1,1.0607675313949585,,1.438955307006836,,15,,,
,1.6522197723388672,2,,1,0.9953775405883789,,1.4551671743392944,,16,,,
,1.6312153339385986,3,,1,0.9628506302833557,,1.4307059049606323,,17,,,
,1.604506015777588,4,,1,1.043381690979004,,1.4361686706542969,,18,,,
,1.5894885063171387,5,,1,1.0745490789413452,,1.4350066184997559,,19,,,
,1.6201882362365723,6,,1,0.9711440205574036,,1.425475001335144,,20,,,
,1.5155034065246582,7,,1,1.0041815042495728,,1.3621068000793457,,21,,,
,1.591296672821045,8,,1,0.9425864219665527,,1.396683692932129,,22,,,
,1.4763751029968262,9,,1,0.8762779831886292,,1.2963459491729736,,23,,,
,1.580161452293396,10,,1,0.9012690186500549,,1.3764936923980713,,24,,,
,,,,1,,,,,25,1.4275621175765991,0.5454545617103577,1.3480015993118286
,,,3,,,,,142,26,,,
