attn_loss,bag_loss,batch,buffer_size,epoch,inst_loss,logits_loss,loss,n_patches_in_buffer,step,train_loss_epoch,val_acc_epoch,val_loss_epoch
,1.8166799545288086,0,,0,1.1597647666931152,,1.6196054220199585,,0,,,
6.958097219467163e-05,1.7690919637680054,0,,0,1.2390822172164917,5.066394805908203e-06,1.610163688659668,,1,,,
,1.7961108684539795,1,,0,1.1637159585952759,,1.6063923835754395,,2,,,
,1.844495415687561,2,,0,1.1363810300827026,,1.6320610046386719,,3,,,
6.522983312606812e-05,1.734503984451294,2,,0,1.2363072633743286,0.0005456805229187012,1.585655927658081,,4,,,
,1.8256981372833252,3,,0,1.129326343536377,,1.6167865991592407,,5,,,
,1.8159164190292358,4,,0,1.1085835695266724,,1.6037166118621826,,6,,,
5.889683961868286e-05,1.747889518737793,4,,0,1.1881083250045776,0.0017175078392028809,1.5817315578460693,,7,,,
,1.8045388460159302,5,,0,1.1410046815872192,,1.6054785251617432,,8,,,
,1.74338698387146,6,,0,1.1000055074691772,,1.55037260055542,,9,,,
0.0001278519630432129,1.73269522190094,6,,0,1.1085460186004639,0.005122721195220947,1.5507009029388428,,10,,,
,1.7719295024871826,7,,0,1.094977855682373,,1.568843960762024,,11,,,
,1.7127985954284668,8,,0,1.1234358549118042,,1.535989761352539,,12,,,
9.438395500183105e-05,1.7777235507965088,8,,0,1.1395190954208374,0.0028011202812194824,1.5891578197479248,,13,,,
,1.7175558805465698,9,,0,1.005534052848816,,1.5039494037628174,,14,,,
,1.743928074836731,10,,0,1.084795594215393,,1.5461883544921875,,15,,,
6.29723072052002e-05,1.725684404373169,10,,0,1.188697338104248,0.002294480800628662,1.5669457912445068,,16,,,
,,,,0,,,,,17,1.5808082818984985,0.3636363744735718,1.5150119066238403
,1.727888584136963,0,,1,1.1052478551864624,,1.5410964488983154,,18,,,
0.0001605004072189331,1.6811174154281616,0,,1,1.1605733633041382,0.003445148468017578,1.528559684753418,,19,,,
,1.7000561952590942,1,,1,1.0257636308670044,,1.4977684020996094,,20,,,
,1.6938207149505615,2,,1,0.9533736109733582,,1.4716864824295044,,21,,,
9.913742542266846e-05,1.7560505867004395,2,,1,1.0827034711837769,0.005105137825012207,1.5592507123947144,,22,,,
,1.6848912239074707,3,,1,0.8988437056541443,,1.4490768909454346,,23,,,
,1.6798651218414307,4,,1,1.0442124605178833,,1.4891693592071533,,24,,,
7.978826761245728e-05,1.6986732482910156,4,,1,1.1413178443908691,0.004997551441192627,1.5365440845489502,,25,,,
,1.7034491300582886,5,,1,1.0592907667160034,,1.5102016925811768,,26,,,
,1.6736057996749878,6,,1,0.9540354609489441,,1.4577347040176392,,27,,,
9.643286466598511e-05,2.1595818996429443,6,,1,1.1145014762878418,0.007271766662597656,1.8534259796142578,,28,,,
,1.6316288709640503,7,,1,0.9304417967796326,,1.4212727546691895,,29,,,
,1.6848490238189697,8,,1,0.9416048526763916,,1.4618756771087646,,30,,,
7.308274507522583e-05,1.83087158203125,8,,1,1.0828313827514648,0.004923045635223389,1.6114556789398193,,31,,,
,1.5788496732711792,9,,1,0.8369881510734558,,1.3562912940979004,,32,,,
,1.6256461143493652,10,,1,0.9414165019989014,,1.4203771352767944,,33,,,
0.00019482523202896118,2.172027349472046,10,,1,1.0768499374389648,0.008010268211364746,1.8516792058944702,,34,,,
,,,,1,,,,,35,1.5304391384124756,0.5454545617103577,1.395722508430481
,,,42,,,,,1948,36,,,
