attn_loss,bag_loss,batch,buffer_size,epoch,inst_loss,logits_loss,loss,n_patches_in_buffer,step,train_loss_epoch,val_acc_epoch,val_loss_epoch
,1.4729084968566895,0,,0,1.2726564407348633,,1.4128328561782837,,0,,,
4.401057958602905e-05,1.4407994747161865,0,,0,1.298472285270691,2.980232238769531e-07,1.3981456756591797,,1,,,
,1.4613641500473022,1,,0,1.2833338975906372,,1.4079551696777344,,2,,,
,1.2930487394332886,2,,0,1.2473516464233398,,1.2793395519256592,,3,,,
,1.4483715295791626,3,,0,1.274328351020813,,1.3961586952209473,,4,,,
,1.4649138450622559,4,,0,1.2690407037734985,,1.4061518907546997,,5,,,
,1.466705560684204,5,,0,1.256676435470581,,1.4036967754364014,,6,,,
,1.4623079299926758,6,,0,1.2639350891113281,,1.4027960300445557,,7,,,
,1.3314348459243774,7,,0,1.2500050067901611,,1.3070058822631836,,8,,,
,1.4616680145263672,8,,0,1.2487614154815674,,1.3977960348129272,,9,,,
,1.2924622297286987,9,,0,1.2685794830322266,,1.2852973937988281,,10,,,
,1.2972257137298584,10,,0,1.255089521408081,,1.284584879875183,,11,,,
,,,,0,,,,,12,1.3651466369628906,0.09090909361839294,1.3941340446472168
,1.4679535627365112,0,,1,1.2763574123382568,,1.4104747772216797,,13,,,
4.60892915725708e-05,1.4254539012908936,0,,1,1.2818031311035156,6.943941116333008e-05,1.3824741840362549,,14,,,
,1.3036565780639648,1,,1,1.2653913497924805,,1.2921769618988037,,15,,,
,1.283599615097046,2,,1,1.235368251800537,,1.2691302299499512,,16,,,
,1.4433412551879883,3,,1,1.2747466564178467,,1.3927628993988037,,17,,,
,1.3106483221054077,4,,1,1.2508506774902344,,1.2927091121673584,,18,,,
,1.4522238969802856,5,,1,1.2604730129241943,,1.3946986198425293,,19,,,
,1.2929978370666504,6,,1,1.2550396919250488,,1.2816104888916016,,20,,,
,1.314690113067627,7,,1,1.2500734329223633,,1.2953051328659058,,21,,,
,1.4546643495559692,8,,1,1.2708324193954468,,1.3995147943496704,,22,,,
,1.2891106605529785,9,,1,1.2599587440490723,,1.2803651094436646,,23,,,
,1.312959909439087,10,,1,1.266361117362976,,1.2989802360534668,,24,,,
,,,,1,,,,,25,1.3325170278549194,0.09090909361839294,1.3877673149108887
,,,3,,,,,142,26,,,
