attn_loss,bag_loss,batch,buffer_size,epoch,inst_loss,logits_loss,loss,n_patches_in_buffer,step,train_loss_epoch,val_acc_epoch,val_loss_epoch
,1.3310835361480713,0,,0,1.28721284866333,,1.3179223537445068,,0,,,
2.352893352508545e-05,1.3408440351486206,0,,0,1.2470026016235352,4.172325134277344e-06,1.3127193450927734,,1,,,
,1.2935339212417603,1,,0,1.2713066339492798,,1.2868657112121582,,2,,,
,1.4252654314041138,2,,0,1.2300347089767456,,1.3666962385177612,,3,,,
,1.261428713798523,3,,0,1.2488768100738525,,1.2576631307601929,,4,,,
,1.2730516195297241,4,,0,1.2712278366088867,,1.272504448890686,,5,,,
5.964934825897217e-05,1.339138150215149,4,,0,1.249675989151001,0.0007942318916320801,1.3131532669067383,,6,,,
,1.2629494667053223,5,,0,1.2800570726394653,,1.268081784248352,,7,,,
,1.2184392213821411,6,,0,1.2232481241226196,,1.2198818922042847,,8,,,
,1.4829599857330322,7,,0,1.1692578792572021,,1.3888493776321411,,9,,,
0.00011101365089416504,1.5727696418762207,7,,0,1.2396553754806519,0.002671480178833008,1.47561776638031,,10,,,
,1.2441647052764893,8,,0,1.2405450344085693,,1.2430788278579712,,11,,,
,1.4432132244110107,9,,0,1.1580138206481934,,1.3576533794403076,,12,,,
,1.4208009243011475,10,,0,1.1697202920913696,,1.345476746559143,,13,,,
,,,,0,,,,,14,1.3161544799804688,0.9090909361839294,1.2203513383865356
,1.191672444343567,0,,1,1.2071136236190796,,1.1963047981262207,,15,,,
5.482137203216553e-05,1.34783935546875,0,,1,1.2123699188232422,0.0010091066360473633,1.3082624673843384,,16,,,
,1.43947172164917,1,,1,1.1674983501434326,,1.3578797578811646,,17,,,
,1.4125516414642334,2,,1,1.0959837436676025,,1.317581295967102,,18,,,
,1.1582815647125244,3,,1,1.1962134838104248,,1.1696611642837524,,19,,,
,1.4121134281158447,4,,1,1.184289813041687,,1.3437663316726685,,20,,,
0.00011583417654037476,1.379846215248108,4,,1,1.1580514907836914,0.002873241901397705,1.3162968158721924,,21,,,
,1.1216518878936768,5,,1,1.154911756515503,,1.1316298246383667,,22,,,
,1.3868117332458496,6,,1,1.123417854309082,,1.3077936172485352,,23,,,
,1.40785813331604,7,,1,1.069790005683899,,1.3064377307891846,,24,,,
9.50545072555542e-05,1.3932076692581177,7,,1,1.165710210800171,0.0014084577560424805,1.326461911201477,,25,,,
,1.1469875574111938,8,,1,1.1759368181228638,,1.155672311782837,,26,,,
,1.3641815185546875,9,,1,1.0677953958511353,,1.2752656936645508,,27,,,
,1.3792757987976074,10,,1,1.1021193265914917,,1.2961288690567017,,28,,,
,,,,1,,,,,29,1.2720814943313599,0.9090909361839294,1.1683379411697388
,,,42,,,,,1994,30,,,
