attn_loss,bag_loss,batch,epoch,inst_loss,logits_loss,loss,step,train_loss_epoch,val_acc_epoch,val_loss_epoch
,1.4461722373962402,59,0,0.608761727809906,,1.1949490308761597,75,,,
0.06769787520170212,0.13775771856307983,59,0,0.5266733765602112,0.17562337219715118,0.49775367975234985,76,,,
,4.937459468841553,60,0,1.253289818763733,,3.8322086334228516,77,,,
,2.126037836074829,61,0,0.8644276261329651,,1.7475547790527344,78,,,
,1.3278526067733765,62,0,0.5994991660118103,,1.109346628189087,79,,,
0.2747778296470642,0.5940729975700378,62,0,0.615781307220459,0.3848186135292053,1.2601819038391113,80,,,
,1.9164762496948242,63,0,0.5174452066421509,,1.4967668056488037,81,,,
,1.867884874343872,64,0,0.6850931644439697,,1.513047456741333,82,,,
,1.4446179866790771,65,0,0.508985698223114,,1.1639282703399658,83,,,
,1.9031214714050293,66,0,0.9270723462104797,,1.610306739807129,84,,,
0.3697660565376282,0.01619000919163227,66,0,0.33174386620521545,0.192362442612648,0.6729846596717834,85,,,
,3.627760171890259,67,0,0.900679349899292,,2.809635877609253,86,,,
,2.7826547622680664,68,0,0.9659458994865417,,2.2376420497894287,87,,,
,1.050420880317688,69,0,0.4921940267086029,,0.8829528093338013,88,,,
,2.411742687225342,70,0,0.6109406352043152,,1.871502161026001,89,,,
0.2323305457830429,0.006725058425217867,70,0,0.25535649061203003,0.0008913828060030937,0.3145364224910736,90,,,
,1.2837376594543457,71,0,0.7113688588142395,,1.1120270490646362,91,,,
,1.730281114578247,72,0,0.6277527213096619,,1.3995225429534912,92,,,
,2.557051181793213,73,0,0.8498733043670654,,2.0448977947235107,93,,,
0.1593896597623825,1.5549325942993164,73,0,0.6450631022453308,0.00570833683013916,1.4470696449279785,94,,,
,1.595582365989685,74,0,0.4941837787628174,,1.265162706375122,95,,,
,1.8447798490524292,75,0,0.5921354293823242,,1.4689865112304688,96,,,
,1.8071619272232056,76,0,0.7966423034667969,,1.504006028175354,97,,,
,2.8972911834716797,77,0,0.959100067615509,,2.315833806991577,98,,,
0.13452325761318207,1.1600854396820068,77,0,0.6289941668510437,0.01402541995048523,1.1493067741394043,99,,,
,1.6933610439300537,78,0,0.6105498671531677,,1.3685176372528076,0,,,
,1.7468689680099487,79,0,0.547247588634491,,1.3869825601577759,1,,,
,2.264451265335083,80,0,0.832525908946991,,1.8348736763000488,2,,,
,1.4001567363739014,81,0,0.644099771976471,,1.173339605331421,3,,,
0.25985902547836304,0.02430662512779236,81,0,0.22844533622264862,0.00043662264943122864,0.3458439111709595,4,,,
,2.327383518218994,82,0,0.5637767910957336,,1.7983014583587646,5,,,
,1.1317213773727417,83,0,0.48436620831489563,,0.9375148415565491,6,,,
,1.6774835586547852,84,0,0.5656530261039734,,1.3439342975616455,7,,,
0.09737972170114517,1.17022705078125,84,0,0.6332206130027771,0.040172189474105835,1.146677017211914,8,,,
,3.2043797969818115,85,0,1.0334553718566895,,2.553102493286133,9,,,
,1.2958526611328125,86,0,0.5710300803184509,,1.0784058570861816,10,,,
,2.1333224773406982,87,0,0.6779637336730957,,1.6967148780822754,11,,,
,1.2541115283966064,88,0,0.4869784116744995,,1.0239715576171875,12,,,
0.045506834983825684,0.08843730390071869,88,0,0.4881186783313751,0.028765331953763962,0.2826138734817505,13,,,
,1.433044195175171,89,0,0.5718276500701904,,1.1746792793273926,14,,,
,1.5573670864105225,90,0,0.5695148706436157,,1.2610113620758057,15,,,
,1.5781688690185547,91,0,0.5708026885986328,,1.2759590148925781,16,,,
,3.7594752311706543,92,0,1.295854926109314,,3.0203890800476074,17,,,
0.2918774485588074,1.2454075813293457,92,0,0.5263162851333618,0.12177616357803345,1.443333625793457,18,,,
,2.3402910232543945,93,0,0.7246704697608948,,1.855604887008667,19,,,
,2.5663411617279053,94,0,0.7251748442649841,,2.013991355895996,20,,,
,1.692395567893982,95,0,0.43084821105003357,,1.3139313459396362,21,,,
0.16626204550266266,0.6187305450439453,95,0,0.4687386453151703,0.08218452334403992,0.8221795558929443,22,,,
,1.6553149223327637,96,0,0.5055991411209106,,1.310400128364563,23,,,
,2.4849674701690674,97,0,0.8814225792884827,,2.003903865814209,24,,,
,3.838491916656494,98,0,0.5523288249969482,,2.8526430130004883,25,,,
,2.217824697494507,99,0,0.7280537486076355,,1.7708933353424072,26,,,
0.04503358155488968,0.5935355424880981,99,0,0.628871500492096,0.08948579430580139,0.738655686378479,27,,,
,1.542043685913086,100,0,0.6520774960517883,,1.275053858757019,28,,,
,3.909982442855835,101,0,0.5404891967773438,,2.899134397506714,29,,,
,3.963902711868286,102,0,0.8992199897766113,,3.0444979667663574,30,,,
0.16394419968128204,0.8982445001602173,102,0,0.3813600540161133,0.18043354153633118,1.0875568389892578,31,,,
,1.5703601837158203,103,0,0.5039737820625305,,1.2504442930221558,32,,,
,1.1914715766906738,104,0,0.46616998314857483,,0.9738811254501343,33,,,
,1.7218670845031738,105,0,0.4516006410121918,,1.3407870531082153,34,,,
,1.5091166496276855,106,0,0.574646532535553,,1.2287755012512207,35,,,
0.2962888181209564,0.47587472200393677,106,0,0.28351426124572754,0.06824560463428497,0.7827009558677673,36,,,
,1.5552635192871094,107,0,0.4694240987300873,,1.2295117378234863,37,,,
,1.8692644834518433,108,0,0.5346951484680176,,1.4688937664031982,38,,,
,1.039888620376587,109,0,0.4736499488353729,,0.8700169920921326,39,,,
,1.7198854684829712,110,0,0.4847635328769684,,1.349348783493042,40,,,
0.20746199786663055,0.497722327709198,110,0,0.4241524934768677,0.06964579224586487,0.7527592182159424,41,,,
,2.446186065673828,111,0,0.865666389465332,,1.9720301628112793,42,,,
,1.9170713424682617,112,0,0.46829867362976074,,1.4824395179748535,43,,,
,2.07987117767334,113,0,0.551247239112854,,1.621284008026123,44,,,
0.12371611595153809,0.435206800699234,113,0,0.3273707926273346,0.03704294562339783,0.563615083694458,45,,,
,1.2639670372009277,114,0,0.5305869579315186,,1.0439529418945312,46,,,
,1.7048747539520264,115,0,0.8620039820671082,,1.4520134925842285,47,,,
,1.4585418701171875,116,0,0.3915903568267822,,1.1384563446044922,48,,,
,1.486504077911377,117,0,0.7059820294380188,,1.252347469329834,49,,,
0.29441797733306885,0.8253903388977051,117,0,0.4933522939682007,1.6605202853679657,2.6807172298431396,50,,,
,1.5213377475738525,118,0,0.48114100098609924,,1.2092787027359009,51,,,
,1.0530155897140503,119,0,0.4429955780506134,,0.8700096011161804,52,,,
,1.4447166919708252,120,0,0.5344194769859314,,1.1716275215148926,53,,,
,1.5596418380737305,121,0,0.5124644637107849,,1.2454886436462402,54,,,
0.23540663719177246,0.32162511348724365,121,0,0.2764227092266083,0.11523667722940445,0.6587077379226685,55,,,
,1.3607642650604248,122,0,0.4890647828578949,,1.0992543697357178,56,,,
,2.5017220973968506,123,0,0.6989555358886719,,1.9608920812606812,57,,,
,1.37529456615448,124,0,0.4615958631038666,,1.1011849641799927,58,,,
0.1459830105304718,0.12131936103105545,124,0,0.33187514543533325,0.01705717295408249,0.34752628207206726,59,,,
,1.226472020149231,125,0,0.4208790361881256,,0.9847941398620605,60,,,
,1.7335923910140991,126,0,0.5022409558296204,,1.3641870021820068,61,,,
,1.771117091178894,127,0,0.5581352710723877,,1.4072225093841553,62,,,
,1.3326092958450317,128,0,0.5545847415924072,,1.0992019176483154,63,,,
0.1279311180114746,3.1547365188598633,128,0,0.7500417828559875,0.4944080114364624,3.0556674003601074,64,,,
,1.4926369190216064,129,0,0.5530142188072205,,1.2107501029968262,65,,,
,1.375098705291748,130,0,0.45053184032440186,,1.0977286100387573,66,,,
,1.4955404996871948,131,0,0.4577791690826416,,1.1842120885849,67,,,
,1.8252155780792236,132,0,0.5985509753227234,,1.4572161436080933,68,,,
0.4663711190223694,3.081242561340332,132,0,0.6615411639213562,3.1356585025787354,5.957361221313477,69,,,
,1.2914661169052124,133,0,0.5045548677444458,,1.0553927421569824,70,,,
,1.7538495063781738,134,0,0.6325623393058777,,1.4174633026123047,71,,,
,1.0682681798934937,135,0,0.49295780062675476,,0.8956750631332397,72,,,
0.14384810626506805,0.3023863136768341,135,0,0.2398405522108078,0.17884749919176102,0.6063181757926941,73,,,
,0.9925770163536072,136,0,0.3830132782459259,,0.8097078800201416,74,,,
,3.8585824966430664,137,0,0.6753389239311218,,2.903609275817871,75,,,
,2.052358388900757,138,0,0.6238765716552734,,1.6238138675689697,76,,,
,1.666503667831421,139,0,0.5761289596557617,,1.3393912315368652,77,,,
0.09267857670783997,0.8752849102020264,139,0,0.4605945348739624,0.2476625144481659,1.0912189483642578,78,,,
,1.1094396114349365,140,0,0.47262123227119446,,0.9183940887451172,79,,,
,1.4524961709976196,141,0,0.422456294298172,,1.1434842348098755,80,,,
,3.717318534851074,142,0,1.0344574451446533,,2.9124603271484375,81,,,
,2.044260025024414,143,0,0.5464180111885071,,1.5949074029922485,82,,,
0.2086053192615509,0.1599041372537613,143,0,0.2054780274629593,0.008473023772239685,0.39065468311309814,83,,,
,1.9476163387298584,144,0,0.6447928547859192,,1.5567692518234253,84,,,
,1.4852259159088135,145,0,0.4374203681945801,,1.170884132385254,85,,,
,1.8555965423583984,146,0,0.7416935563087463,,1.5214256048202515,86,,,
0.30085819959640503,1.1300792694091797,146,0,0.40794017910957336,0.5676719546318054,1.7819676399230957,87,,,
,1.4928278923034668,147,0,0.4860421121120453,,1.1907920837402344,88,,,
,0.8516039848327637,148,0,0.41251227259635925,,0.7198764681816101,89,,,
,1.7738388776779175,149,0,0.44990667700767517,,1.3766591548919678,90,,,
,1.5223228931427002,150,0,0.46679744124412537,,1.2056652307510376,91,,,
0.257658451795578,0.28422170877456665,150,0,0.20438514649868011,0.36392543464899063,0.8818546533584595,92,,,
,1.1696820259094238,151,0,0.3959026336669922,,0.9375481605529785,93,,,
,1.5039139986038208,152,0,0.44549688696861267,,1.1863888502120972,94,,,
,,,0,,,,95,1.534183144569397,0.3181818127632141,1.2194322347640991
,1.636702299118042,0,1,0.5928241014480591,,1.323538899421692,96,,,
0.2022387683391571,0.2984985113143921,0,1,0.23506979644298553,0.04010502249002457,0.521813690662384,97,,,
,1.5469417572021484,1,1,0.4315527677536011,,1.2123249769210815,98,,,
,1.2126295566558838,2,1,0.46089640259742737,,0.9871096014976501,99,,,
,2.1746602058410645,3,1,0.7700493335723877,,1.7532769441604614,0,,,
,1.0194766521453857,4,1,0.4506863057613373,,0.848839521408081,1,,,
0.1730545610189438,0.4663882851600647,4,1,0.2612591087818146,0.011008679866790771,0.5889127850532532,2,,,
,1.4159512519836426,5,1,0.5283703804016113,,1.149677038192749,3,,,
,1.6850802898406982,6,1,0.4630994498729706,,1.318485975265503,4,,,
,0.9264856576919556,7,1,0.4045296609401703,,0.7698988914489746,5,,,
,1.3829402923583984,8,1,0.4011656939983368,,1.0884078741073608,6,,,
0.21996545791625977,0.45464110374450684,8,1,0.3183439075946808,0.6475597620010376,1.2812771797180176,7,,,
,1.4530813694000244,9,1,0.43882739543914795,,1.1488051414489746,8,,,
,1.0106343030929565,10,1,0.3810625970363617,,0.8217628002166748,9,,,
,1.2095290422439575,11,1,0.5010423064231873,,0.9969830513000488,10,,,
0.33919304609298706,0.32307252287864685,11,1,0.2512698769569397,0.27471035718917847,0.9154351353645325,11,,,
,1.0016248226165771,12,1,0.40624114871025085,,0.823009729385376,12,,,
,0.9270040392875671,13,1,0.38095855712890625,,0.7631903886795044,13,,,
,1.0490267276763916,14,1,0.4848729372024536,,0.8797805309295654,14,,,
,1.6149840354919434,15,1,0.5124652981758118,,1.2842283248901367,15,,,
0.40778377652168274,2.1307249069213867,15,1,0.5738765597343445,0.49533769488334656,2.5667920112609863,16,,,
,1.5329244136810303,16,1,0.4313340187072754,,1.2024472951889038,17,,,
,1.1690541505813599,17,1,0.3966410160064697,,0.9373302459716797,18,,,
,1.8433222770690918,18,1,0.5430697798728943,,1.4532464742660522,19,,,
,1.2010676860809326,19,1,0.5065341591835022,,0.9927076101303101,20,,,
0.18460750579833984,0.39078202843666077,19,1,0.24559207260608673,0.043557509779930115,0.575390100479126,21,,,
,1.309199571609497,20,1,0.4310407340526581,,1.045751929283142,22,,,
,1.0989831686019897,21,1,0.5274065136909485,,0.927510142326355,23,,,
,2.0290229320526123,22,1,0.6742569804191589,,1.6225930452346802,24,,,
0.1712782233953476,0.47627711296081543,22,1,0.22151446342468262,0.32679513096809387,0.8979216814041138,25,,,
,1.5536019802093506,23,1,0.5364242792129517,,1.2484486103057861,26,,,
,1.1240088939666748,24,1,0.3987617790699005,,0.9064347743988037,27,,,
,3.439542293548584,25,1,0.811103880405426,,2.651010751724243,28,,,
,2.279581069946289,26,1,0.6189494729042053,,1.7813915014266968,29,,,
0.20401796698570251,0.0226875152438879,26,1,0.13473208248615265,0.003456687554717064,0.2637755274772644,30,,,
,1.2696946859359741,27,1,0.5485078692436218,,1.053338646888733,31,,,
,2.3470370769500732,28,1,0.5599479079246521,,1.8109103441238403,32,,,
,1.4233863353729248,29,1,0.5283639430999756,,1.1548795700073242,33,,,
,0.9539417624473572,30,1,0.40755441784858704,,0.7900255918502808,34,,,
0.2630045413970947,0.15354976058006287,30,1,0.15793727338314056,0.06429320201277733,0.48216375708580017,35,,,
,1.8816063404083252,31,1,0.5391592979431152,,1.4788721799850464,36,,,
,1.5853080749511719,32,1,0.40433040261268616,,1.2310147285461426,37,,,
,0.9072695970535278,33,1,0.3755931854248047,,0.7477666139602661,38,,,
0.29044631123542786,0.18762840330600739,33,1,0.2889394462108612,0.1253698393702507,0.633837878704071,39,,,
,1.5738999843597412,34,1,0.4406451880931854,,1.2339235544204712,40,,,
,1.260717749595642,35,1,0.44685840606689453,,1.0165599584579468,41,,,
,1.6208653450012207,36,1,0.4211484491825104,,1.2609503269195557,42,,,
,1.5036430358886719,37,1,0.4251772463321686,,1.1801033020019531,43,,,
0.3072088062763214,0.21948285400867462,37,1,0.2713702917098999,0.09355708956718445,0.6358150243759155,44,,,
,1.9521145820617676,38,1,0.66007000207901,,1.5645012855529785,45,,,
,1.7852131128311157,39,1,0.5637483596801758,,1.4187736511230469,46,,,
,1.9020708799362183,40,1,0.7342379093170166,,1.5517209768295288,47,,,
,0.994362473487854,41,1,0.3540647029876709,,0.802273154258728,48,,,
0.2551375925540924,2.702953815460205,41,1,0.6279923319816589,0.9559084475040436,3.2915115356445312,49,,,
,0.9375503659248352,42,1,0.382736474275589,,0.7711061835289001,50,,,
,1.4684313535690308,43,1,0.43767794966697693,,1.1592053174972534,51,,,
,1.65424644947052,44,1,0.5203958749771118,,1.3140912055969238,52,,,
0.17416290938854218,0.33521392941474915,44,1,0.17688815295696259,0.004195757210254669,0.4660748839378357,53,,,
,1.448706030845642,45,1,0.4110957086086273,,1.1374229192733765,54,,,
,1.502751111984253,46,1,0.47597089409828186,,1.1947170495986938,55,,,
,1.3561763763427734,47,1,0.4569324254989624,,1.086403250694275,56,,,
,1.4175171852111816,48,1,0.4706893265247345,,1.1334688663482666,57,,,
0.475652813911438,0.14234748482704163,48,1,0.9278749823570251,0.19319169223308563,1.0468502044677734,58,,,
,1.4769062995910645,49,1,0.5454316735267639,,1.197463870048523,59,,,
,1.4919750690460205,50,1,0.4638769328594208,,1.183545708656311,60,,,
,1.3231630325317383,51,1,0.4109610617160797,,1.0495023727416992,61,,,
0.31781506538391113,1.805516242980957,51,1,0.4798426926136017,0.9019246697425842,2.627553939819336,62,,,
,1.6967447996139526,52,1,0.6380702257156372,,1.3791424036026,63,,,
,0.9619908332824707,53,1,0.4114788770675659,,0.7968372106552124,64,,,
,1.4706233739852905,54,1,0.5393287539482117,,1.1912349462509155,65,,,
,1.739083170890808,55,1,0.44186100363731384,,1.3499165773391724,66,,,
0.15520480275154114,3.206948757171631,55,1,0.7830466628074646,0.9606681764125824,3.595651149749756,67,,,
,1.7492578029632568,56,1,0.5258092284202576,,1.382223129272461,68,,,
,1.3334076404571533,57,1,0.4099349081516266,,1.056365728378296,69,,,
,1.7164785861968994,58,1,0.5079570412635803,,1.3539221286773682,70,,,
,1.4934637546539307,59,1,0.5105809569358826,,1.198598861694336,71,,,
0.23766133189201355,0.5548657178878784,59,1,0.41916462779045105,0.1480109989643097,0.8998277187347412,72,,,
,2.209158420562744,60,1,0.6021854281425476,,1.7270665168762207,73,,,
,2.179287910461426,61,1,0.6533615589141846,,1.7215099334716797,74,,,
,0.9752976894378662,62,1,0.40024039149284363,,0.8027805089950562,75,,,
0.2313648760318756,1.151918649673462,62,1,0.4167165756225586,0.5491640418767929,1.7118868827819824,76,,,
,1.101491093635559,63,1,0.3916834890842438,,0.8885488510131836,77,,,
,1.0451797246932983,64,1,0.39880189299583435,,0.8512663841247559,78,,,
,1.098372220993042,65,1,0.3747553527355194,,0.8812870979309082,79,,,
,1.5683324337005615,66,1,0.4398691952228546,,1.2297934293746948,80,,,
0.0026880763471126556,1.0008138418197632,66,1,0.5418736934661865,0.05222290754318237,0.918042778968811,81,,,
,1.361410140991211,67,1,0.386989563703537,,1.0690839290618896,82,,,
,1.5065453052520752,68,1,0.41448986530303955,,1.1789286136627197,83,,,
,1.2105010747909546,69,1,0.5381032824516296,,1.0087816715240479,84,,,
,1.0072031021118164,70,1,0.37647274136543274,,0.8179839849472046,85,,,
0.18034841120243073,0.9640873670578003,70,1,0.3535842001438141,0.24316847324371338,1.2044532299041748,86,,,
,0.8506537675857544,71,1,0.39793136715888977,,0.7148370146751404,87,,,
,0.9189939498901367,72,1,0.3749583959579468,,0.7557833194732666,88,,,
,0.8691244125366211,73,1,0.3626486361026764,,0.7171816229820251,89,,,
0.25616180896759033,1.0638234615325928,73,1,0.2679726779460907,0.2652307599782944,1.3464608192443848,90,,,
,0.9885932803153992,74,1,0.3617146909236908,,0.8005297183990479,91,,,
,1.9683493375778198,75,1,0.43731439113616943,,1.5090389251708984,92,,,
,1.3070321083068848,76,1,0.3769301474094391,,1.0280015468597412,93,,,
,1.5937848091125488,77,1,0.4870576858520508,,1.2617666721343994,94,,,
0.2267388254404068,0.11707176268100739,77,1,0.3625560700893402,0.004031509160995483,0.42148739099502563,95,,,
,1.4830230474472046,78,1,0.4131544530391693,,1.162062406539917,96,,,
,1.5330336093902588,79,1,0.41216954588890076,,1.1967743635177612,97,,,
,1.3889648914337158,80,1,0.41412684321403503,,1.0965135097503662,98,,,
,0.769530713558197,81,1,0.34838804602622986,,0.6431878805160522,99,,,
0.2553807497024536,1.615748405456543,81,1,0.4612361192703247,0.013305842876434326,1.538081407546997,0,,,
,1.2814536094665527,82,1,0.3904423415660858,,1.0141502618789673,1,,,
,1.4400408267974854,83,1,0.38901951909065247,,1.1247344017028809,2,,,
,1.5385832786560059,84,1,0.4523122310638428,,1.2127019166946411,3,,,
0.21616274118423462,0.3033718764781952,84,1,0.20522435009479523,0.013026483356952667,0.5031168460845947,4,,,
,0.8939194083213806,85,1,0.3947671353816986,,0.7441737055778503,5,,,
,1.3343138694763184,86,1,0.40971341729164124,,1.0569337606430054,6,,,
,2.6957080364227295,87,1,0.732060432434082,,2.1066136360168457,7,,,
,2.706543445587158,88,1,0.8164531588554382,,2.1395163536071777,8,,,
0.2863696813583374,0.463434100151062,88,1,0.5866353511810303,0.052046459168195724,0.8388106226921082,9,,,
,0.8759416341781616,89,1,0.3547994792461395,,0.7195989489555359,10,,,
,1.0340338945388794,90,1,0.3742140829563141,,0.8360879421234131,11,,,
,0.9093958139419556,91,1,0.35841986536979675,,0.7441030144691467,12,,,
,2.2929553985595703,92,1,0.5634992718696594,,1.7741185426712036,13,,,
0.11890529841184616,1.6086809635162354,92,1,0.6113402247428894,0.3803490102291107,1.8087331056594849,14,,,
,2.5720555782318115,93,1,0.6239112019538879,,1.987612247467041,15,,,
,2.0749306678771973,94,1,0.5436959862709045,,1.6155602931976318,16,,,
,1.449838638305664,95,1,0.4072941243648529,,1.1370751857757568,17,,,
0.3998545706272125,1.803952693939209,95,1,0.4038773775100708,0.5993355810642242,2.383120059967041,18,,,
,0.8065686821937561,96,1,0.3771307170391083,,0.677737295627594,19,,,
,1.6435972452163696,97,1,0.5319292545318604,,1.3100968599319458,20,,,
,1.610964298248291,98,1,0.4413354694843292,,1.260075569152832,21,,,
,1.3657342195510864,99,1,0.433500736951828,,1.086064100265503,22,,,
0.11685903370380402,2.3261382579803467,99,1,0.506973385810852,0.06522893905639648,1.9624767303466797,23,,,
,1.0094068050384521,100,1,0.3567603528499603,,0.8136128783226013,24,,,
,1.4466848373413086,101,1,0.39898839592933655,,1.1323758363723755,25,,,
,1.4862456321716309,102,1,0.4245581328868866,,1.1677393913269043,26,,,
0.05870286747813225,0.25753164291381836,102,1,0.34837639331817627,0.01394905149936676,0.3574369549751282,27,,,
,0.987067461013794,103,1,0.36241960525512695,,0.7996731400489807,28,,,
,1.2947733402252197,104,1,0.39979901909828186,,1.0262809991836548,29,,,
,0.8696115016937256,105,1,0.6892525553703308,,0.8155038356781006,30,,,
,0.8740259408950806,106,1,0.34606504440307617,,0.7156376838684082,31,,,
0.2748696804046631,0.13766692578792572,106,1,0.156180277466774,0.03644326701760292,0.4545338749885559,32,,,
,1.290921688079834,107,1,0.39986681938171387,,1.023605227470398,33,,,
,2.864936590194702,108,1,0.6163738369941711,,2.1903676986694336,34,,,
,0.60399329662323,109,1,0.3800443708896637,,0.5368086099624634,35,,,
,0.8940719366073608,110,1,0.4415951669216156,,0.7583288550376892,36,,,
0.3295934200286865,1.7930171489715576,110,1,0.44523778557777405,0.20158171653747559,1.919858455657959,37,,,
,1.292694091796875,111,1,0.42870044708251953,,1.0334959030151367,38,,,
